,Energy
11302,552.4522610373068
11303,534.8379225133093
11304,592.4928462571253
11305,438.6721727466637
11306,554.9188237793082
11307,446.690749061204
11308,433.76864055753634
11309,606.3431960812495
11310,588.3981510904215
11311,446.32141638233173
11312,439.82214175435826
11313,419.38104593784544
11314,440.783188085453
11315,559.9086462559587
11316,532.5361642460151
11317,437.4096529696869
11318,563.5751244165175
11319,594.2732624744682
11320,583.0770417195924
11321,415.4927948388596
11322,418.50848601430863
11323,563.7288448188938
11324,562.990358605019
11325,451.37292919430047
11326,535.873239422457
11327,561.9614306484722
11328,515.8919043365332
11329,586.8693959785268
11330,588.5377039404415
11331,536.4152515797348
11332,560.163402212251
11333,527.0350210220531
11334,586.7633229114152
11335,588.7385487230517
11336,601.6427685313835
11337,450.96038891319904
11338,453.6465037487995
11339,549.1742782042954
11340,498.7449301563415
11341,577.8716603722452
11342,601.284001395026
11343,494.42808636252
11344,574.4676484683121
11345,577.6315447406325
11346,595.5173288079424
11347,531.2895915030597
11348,541.5996031173418
11349,607.6995823105543
11350,562.5997486286617
11351,604.8463997247604
11352,612.8503563125621
11353,554.4567789333965
11354,616.6663534121175
11355,597.4132169170734
11356,523.205440982599
11357,580.3827726090851
11358,597.8184013888344
11359,561.4950399139643
11360,597.023006498065
11361,432.4349666097137
11362,418.99370630899017
11363,435.2598595537668
11364,609.7540890181878
11365,463.0128034841856
11366,413.1242848050174
11367,593.9347775347586
11368,566.8306434956572
11369,588.3882559869032
11370,550.9601753191913
11371,617.7489404522212
11372,544.1151207867723
11373,504.35333025942515
11374,542.9654507539167
11375,570.9604366602699
11376,602.0881615712947
11377,581.2527694943827
11378,620.1843693608384
11379,579.7971781468891
11380,614.9824830795208
11381,594.5003815177174
11382,445.91427879359685
11383,441.15890190826315
11384,415.89619837046087
11385,539.7133367388963
11386,485.6770754169943
11387,568.8850452891913
11388,597.8395061579698
11389,576.8478168883197
11390,620.9890511052645
11391,565.2915153549133
11392,621.3191153811134
11393,624.0924546214715
11394,437.5306175631402
11395,456.23412053232585
11396,561.3058207600387
11397,548.995340593407
11398,565.5089188934195
11399,576.6097166493931
11400,436.5023816598303
11401,548.0312468084305
11402,603.3076812180071
11403,623.8557263982175
11404,616.5249387347313
11405,649.7402731888953
11406,642.0392864223442
11407,653.3289981465646
11408,610.1681433240071
11409,630.4488096744391
11410,626.5458730863159
11411,639.3977364671194
11412,600.2435979462224
11413,625.774317836772
11414,653.5670108921122
11415,622.3216331826449
11416,613.3710438576783
11417,632.8057199853079
11418,645.1297436611243
11419,627.9498854852384
11420,620.9604142765234
11421,619.0226605033422
11422,615.4008388759815
11423,602.1689715376111
11424,627.1507574347023
11425,647.810092924197
11426,659.7653524271843
11427,600.3064826670001
11428,618.7326161102385
11429,653.7376030202934
11430,647.7798882491226
11431,661.0008759941401
11432,652.5751047876423
11433,626.3351234032764
11434,605.9859724614648
11435,630.408485384711
11436,620.3348687194124
11437,625.7764984134657
11438,628.6574083585609
11439,627.5737484720485
11440,416.05828364290096
11441,417.23163396000876
11442,414.65812638339304
11443,423.3157660660089
11444,411.3981442763297
11445,423.0503295569802
11446,423.08906849454377
11447,418.49435541937373
11448,423.01725699672335
11449,421.90851384299225
11450,423.88706280323765
11451,421.9885073411084
11452,413.4397579667614
11453,413.89902900916843
11454,418.9491915362723
11455,422.5401702236536
11456,418.4679139991177
11457,420.9518796911259
11458,418.43083381535973
11459,615.5052433623656
11460,595.1880390923023
11461,609.5468478916631
11462,621.0166014075859
11463,606.9618517058864
11464,605.1321165132733
11465,667.6802128904324
11466,592.4630228202627
11467,562.3832644967498
11468,621.941920007122
11469,606.7174456477974
11470,579.0761088136612
11471,600.1566897686622
11472,579.1095251950941
11473,589.9017547187768
11474,619.113142742896
11475,594.8482718292105
11476,572.6177136523668
11477,571.4298106788664
11478,576.8116602712112
11479,569.5996459268615
11480,598.5927051853685
11481,587.5166278131334
11482,626.5033820941043
11483,621.3785572820096
11484,603.6079479668509
11485,596.9594156897926
11486,599.3486246260268
11487,602.884275768844
11488,618.0835551140054
11489,608.5621767786029
11490,587.6346523084998
11491,598.1899732716686
11492,653.113355787979
11493,564.2375236566374
11494,621.0739029282125
11495,571.1703602614218
11496,599.3856541418689
11497,614.2369469352255
11498,602.0941119435131
11499,666.4209316787582
11500,599.4504682691552
11501,581.2440504412484
11502,606.0636199905382
11503,567.9531281993405
11504,583.3934051905699
11505,603.0818702591757
11506,621.7635989771474
11507,595.1787285807526
11508,577.1358056717922
11509,597.6470571795488
11510,609.1372526634216
11511,614.0769833734025
11512,612.5732183606407
11513,619.8116714201469
11514,587.5803128715445
11515,664.6298847197205
11516,590.5329876050188
11517,604.6657876275505
11518,570.2041796655824
11519,601.1445000505566
11520,657.0486942368432
11521,622.8424639881246
11522,618.4272763558595
11523,657.4389137876699
11524,587.4334976983671
11525,598.8759961727665
11526,589.1122282749609
11527,605.5913937885042
11528,647.8485554751373
11529,600.4348555081411
11530,608.3502523090058
11531,581.6885571283103
11532,599.3637198616025
11533,600.4515408107954
11534,614.8532660057615
11535,615.6956301681191
11536,577.0517057538964
11537,573.0031368047302
11538,601.9394837593804
11539,563.2330944236007
11540,600.9821014844042
11541,576.3979094519067
11542,584.4665561633923
11543,607.8849600989486
11544,614.3425934621371
11545,569.3810406641678
11546,592.1940347144551
11547,573.1728123579601
11548,597.022167603607
11549,615.5592138287001
11550,660.2340289304703
11551,569.489873415806
11552,606.9453836381988
11553,601.1249829110156
11554,594.5588363104789
11555,592.2078213115769
11556,580.7562306809015
11557,595.2494500956673
11558,608.2225295660553
11559,616.9481074372467
11560,623.115752416764
11561,609.8956398773443
11562,620.6277193836341
11563,612.222232186185
11564,580.4813618161035
11565,598.6118724463677
11566,613.0117822109563
11567,595.1262731740275
11568,610.6800814459443
11569,643.4445004196783
11570,587.7545930635896
11571,647.7061272020397
11572,610.71434009039
11573,600.3018413914618
11574,584.2543617906608
11575,578.9006993372403
11576,665.7092211818274
11577,623.0928264478223
11578,590.2319202307739
11579,602.0767594513368
11580,605.152518661505
11581,592.46834813319
11582,576.7930223168729
11583,584.1696527194766
11584,671.2819556834223
11585,570.6346595663889
11586,464.90412306095607
11587,459.58431769099866
11588,470.72590339823915
11589,451.3263398626947
11590,472.96282536764875
11591,465.23288466159033
11592,467.8795119293335
11593,466.807057637136
11594,471.35047632170665
11595,471.70337212328735
11596,467.9145546787176
11597,495.57005373594643
11598,473.2265141224606
11599,509.6933694009977
11600,475.41932652256867
11601,511.2983501257858
11602,454.9342855695758
11603,467.83244492474097
11604,473.82658431857226
11605,467.14189394921976
11606,469.0361348502388
11607,452.4834375337102
11608,450.5513748193488
11609,509.8068267077409
11610,483.3304487524072
11611,467.9374601420255
11612,472.4533850077515
11613,470.6431090627861
11614,511.99953483494386
11615,443.45902493996016
11616,465.7814461127151
11617,467.3413489191924
11618,491.1897905935917
11619,465.61930429535624
11620,463.11898877430826
11621,460.9562414130786
11622,474.63323745726376
11623,472.82324255537924
11624,467.8476960246989
11625,506.2075721564354
11626,454.28226421245915
11627,545.8411112981971
11628,500.0952225695924
11629,459.0230879108273
11630,446.45177728537635
11631,471.9987060025475
11632,499.92581546376323
11633,466.037275876612
11634,472.42420444471367
11635,470.49725427955434
11636,465.2089940932304
11637,465.1217876055406
11638,446.7706292575245
11639,467.90405833761264
11640,507.4657326358672
11641,469.64104954618784
11642,502.67303976514654
11643,460.13066813488007
11644,462.4180978106988
11645,468.5289568263106
11646,456.2749369973154
11647,500.7540885503702
11648,459.35265981309306
11649,466.7580653618793
11650,463.29252774841785
11651,475.24268688941504
11652,461.29148073753885
11653,473.95792986607205
11654,466.05302923066085
11655,513.5502548246311
11656,510.8105544379141
11657,508.96423214503574
11658,477.33214665483894
11659,458.56453833329664
11660,482.8276018745668
11661,460.81118468071253
11662,463.3346286947401
11663,460.42164551049785
11664,499.08190671969436
11665,516.2361428618303
11666,472.42175516615765
11667,466.41470109597367
11668,467.7107880040244
11669,471.5207429490942
11670,464.0291013611557
11671,577.1641916572182
11672,506.8646443456696
