,OID,Country,CountryCode,GridCellArea,pointid,Pop,X,Y,X_deg,Y_deg,TravelHours,NTLBin,NTLArea,NightLights,Elevation,Slope,LandCover,Conflict,ElectrificationOrder,GHI,SolarRestriction,WindVel,HydropowerFID,HydropowerDist,Hydropower,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,SubstationDist,TransformerDist,RoadDist,IsUrban,Electrific,ElecTechStart,PerCapitaDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,ResidentialDemandTierCustom,CommercialDemand,AgriDemand,EducationDemand,HealthDemand,HealthDemand2025,EducationDemand2025,ElecStart,Elec_Initial_Status_Grid2012,Elec_Init_Status_Offgrid2012,Actual_Elec_Status_2012,FinalElecCode2012,GridReachYear,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,Pop2025High,Pop2025Low,Pop2012,GridDistCalibElec,ElecPopCalib,PV total output,MVConnectDist,minTDdist,Pop2025,NewConnections2025,NumPeoplePerHH,Tier,EnergyPerSettlement2025,TotalEnergyPerCell,Demand_Name2025,DistributionNetwork? 2012,MG_Hybrid_LowLandsFuelCost2025,SA_PV_2025,MG_Hybrid_LowLands2025,Minimum_Tech_Off_grid2025,Minimum_LCOE_Off_grid2025,Grid2025,MinGridDist2025,ElectrificationOrder2025,MinimumOverall2025,MinimumOverallLCOE2025,InvestmentCost2025,ElecStatusIn2025,InvestmentCapita2025,FinalElecCode2025,NewCapacity2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,Scenario,SA
5167,-1,Bolivia,1,1,5168,381.51297,-7411.1646,-1242.7598,-66.57562,-11.166816,4,0,1,0.0,149,2.145623,11,0,0,1892,0,2.3530943,32,42.05932,4881550,418.287,318.58,45.195,20.022000000000002,318.83299999999997,0,39.310867,0,0.457,4,76.45052,10.659788,60.322834,221.18372000000002,583.1207,824.41205,61.694504,0,0,4.2753086,10.480708,0,0,0.457,0,1,1,MG_Diesel2012,2012,2,1,1,5,5,2.95,1.0424618,0.001087838,364.89435,439.03076,417.07922,364.89435,45.195,166.75673,415.18384,20.022000000000002,20.022000000000002,439.03076,272.27405,3.4190940000000003,2,44247.87,68917.82,LowLands,True,1.0179733,0.89806986,0.7274791,MG_Hybrid_LowLands2025,0.7274791,0.39859120000000003,20.87217,1,Grid2025,0.39859120000000003,99514.57,1,365.49414,Grid2025,12.122607,,,,Other technologies,False
5346,-1,Bolivia,1,1,5347,207.10706000000002,-7158.0380000000005,-1839.3502,-64.30175,-16.402739,26,0,1,0.0,203,0.5020619000000001,2,0,0,1820,1,3.4729147000000005,179,37.841805,1822880,94.814,94.814,47.287,36.188,95.23,0,60.922142,0,0.018000000000000002,2,130.60612,10.659788,60.322834,221.18372000000002,583.1207,824.41205,130.60612,0,0,0.0,0.0,0,0,0.018000000000000002,0,1,1,SA_Diesel2012,2012,1,1,4,5,5,3.4,1.0669061000000002,0.016303096,198.08551,238.331,226.41443999999998,198.08551,47.287,3.5655391000000005,446.7333,9.715950999999999,36.188,238.331,234.76546000000002,3.4190940000000003,3,38698.855,39226.344,LowLands,False,1.1168267,0.9522699,0.7561544,MG_Hybrid_LowLands2025,0.7561544,0.57361573,3.3118339,2,Grid2025,0.57361573,130968.9,1,557.8713,Grid2025,10.814388000000001,,,,0.6 USD/l,False
5358,-1,Bolivia,1,1,5359,385.14645,-6970.630999999999,-2216.6794,-62.61824,-19.645120000000002,4,0,1,0.0,453,0.30124209999999996,14,0,0,1846,1,5.85736,683,11.3055,171588,218.524,187.47299999999998,55.605,0.06,191.669,0,0.737088,0,0.142,3,125.70756000000002,10.659788,60.322834,221.18372000000002,583.1207,824.41205,115.32571999999999,0,0,0.0,10.381834,0,0,0.142,0,1,1,SA_PV2012,2012,5,1,5,5,5,4.2,1.1418033,0.12828185,368.36954,443.212,421.05142,368.36954,55.605,52.308475,491.46005,0.06,0.06,443.212,390.90353,3.4190940000000003,3,61797.89,69536.4,LowLands,False,1.0179733,0.88571477,0.6520054,MG_Hybrid_LowLands2025,0.6520054,0.37843287,0.06850819,1,Grid2025,0.37843287,129871.57,1,332.2343,Grid2025,16.291897,,,,Other technologies,False
5364,-1,Bolivia,1,1,5365,723.0579,-6997.802,-1998.0375,-62.86232,-17.773670000000003,4,1,1,1.276865,330,0.5854944000000001,9,0,0,1869,1,6.1969123,628,15.091257,921650,7.446000000000001,0.996,0.005,0.004,21.421999999999997,0,9.736157,0,0.925,1,199.67625,10.659788,60.322834,221.18372000000002,583.1207,824.41205,197.42043999999999,0,0,2.255816,0.0,0,0,0.925,1,0,1,Grid2012,2012,4,1,5,5,5,4.05,1.1236313999999998,0.15036686,691.5617,832.0679,790.4645,691.5617,0.005,639.6946,474.57385,0.0,0.004,832.0679,192.37328,3.4190940000000003,3,32427.37,127063.64,LowLands,True,1.0179733,1.0787379,0.6476645000000001,MG_Hybrid_LowLands2025,0.6476645000000001,0.1223,0.0,0,Grid2025,0.1223,53313.883,1,277.13766,Grid2025,9.2467575,,,,Other technologies,False
5371,-1,Bolivia,1,1,5372,337.9115,-6795.22,-1836.8682,-61.042503,-16.381216000000002,8,0,1,0.0,429,2.2171316,8,0,0,1879,1,4.2139544,523,52.76465,290682,237.752,237.373,0.174,0.102,237.46400000000003,0,1.8687848999999999,0,0.602,4,140.37498,10.659788,60.322834,221.18372000000002,583.1207,824.41205,123.71496599999999,0,0,4.826961,11.833057,0,0,0.602,0,1,1,MG_Diesel2012,2012,5,1,2,5,5,3.6,1.0811572,0.040299196,323.19214,388.85582999999997,369.41302,323.19214,0.174,194.56168,460.69300000000004,0.102,0.102,388.85582999999997,194.29416,3.4190940000000003,3,32711.542999999998,61494.953,LowLands,True,1.0359466,0.94119275,0.746043,MG_Hybrid_LowLands2025,0.746043,0.3903667,0.11027803,1,Grid2025,0.3903667,72468.4,1,372.9829,Grid2025,9.32779,,,,Other technologies,False
5373,-1,Bolivia,1,1,5374,410.58063,-7107.8433,-1920.21,-63.85084499999999,-17.10258,13,1,1,0.1675134,261,0.8578816999999999,14,0,0,1829,1,4.8359785,571,14.658335000000001,855760,33.042,32.484,0.032,0.032,44.886,0,9.821475,0,0.611,1,158.69902,10.659788,60.322834,221.18372000000002,583.1207,824.41205,144.98769,0,0,3.9726317000000004,9.738711,0,0,0.611,1,0,1,Grid2012,2012,4,1,5,5,5,4.05,1.1236313999999998,0.06880728,392.69583,472.48074,448.8567,392.69583,0.032,239.93716,461.97006,0.0,0.032,472.48074,232.54358,3.4190940000000003,3,38370.152,73866.41,LowLands,True,1.0584133999999998,0.94758403,0.72314405,MG_Hybrid_LowLands2025,0.72314405,0.1223,0.0,0,Grid2025,0.1223,80333.664,1,345.4564,Grid2025,10.722532000000001,,,,Other technologies,False
5389,-1,Bolivia,1,1,5390,199.84013000000002,-6845.326,-1704.411,-61.49261,-15.229198,21,0,1,0.0,321,0.9092198,2,0,0,1898,1,3.011099,490,13.741222,220583,311.37,291.337,73.23100000000001,0.038,291.768,0,46.878277000000004,0,0.29100000000000004,2,131.87691999999998,10.659788,60.322834,221.18372000000002,583.1207,824.41205,123.71496599999999,0,0,8.161953,0.0,0,0,0.29100000000000004,0,1,1,SA_Diesel2012,2012,2,1,4,5,5,3.55,1.0773641999999999,0.00717837,191.13515,229.9685,218.47007999999997,191.13515,73.23100000000001,55.620327,452.04193,0.038,0.038,229.9685,174.34818,3.4190940000000003,3,29760.737999999998,37989.195,LowLands,False,1.09436,0.95118284,0.84706634,MG_Hybrid_LowLands2025,0.84706634,0.5182939000000001,0.040939838,1,Grid2025,0.5182939000000001,90725.64,1,520.3705,Grid2025,8.663159,,,,Other technologies,False
5401,-1,Bolivia,1,1,5402,672.1896,-7015.379,-1976.9877,-63.02021800000001,-17.59241,1,1,1,1.0183923000000001,345,0.5407350000000001,9,0,0,1870,1,6.447356,614,20.585524,465470,15.48,3.84,0.161,0.16899999999999998,15.607999999999999,0,15.282585000000001,0,0.9079999999999999,1,204.89661999999998,10.659788,60.322834,221.18372000000002,583.1207,824.41205,196.52159,0,0,2.4265265,5.94851,0,0,0.9079999999999999,1,0,1,Grid2012,2012,3,1,5,5,5,3.9,1.1076348,0.16708261,642.9091,773.5304,734.8539,642.9091,0.161,583.7615,471.4101,0.0,0.16899999999999998,773.5304,189.76894,3.4190940000000003,3,32042.082000000002,118403.625,LowLands,True,1.0044934,1.0781610000000001,0.65017045,MG_Hybrid_LowLands2025,0.65017045,0.1223,0.0,0,Grid2025,0.1223,53865.496,1,283.8478,Grid2025,9.136892,,,,Other technologies,False
5402,-1,Bolivia,1,1,5403,588.62006,-7163.1416,-1920.3751,-64.347595,-17.104006,8,1,1,0.1475306,232,0.6429424,2,0,0,1762,1,3.071568,210,14.649071,5941670,14.978,15.005999999999998,15.597000000000001,0.051,22.026,0,6.5451684000000006,0,0.086,1,133.37715,10.659788,60.322834,221.18372000000002,583.1207,824.41205,130.60612,0,0,2.7710333,0.0,0,0,0.086,1,0,1,Grid2012,2012,4,1,4,5,5,3.85,1.10274,0.008125162,562.9798599999999,677.36176,643.49365,562.9798599999999,15.597000000000001,48.416267,451.9128,0.0,0.051,677.36176,628.9455,3.4190940000000003,3,97013.766,104176.46,LowLands,True,1.0359466,0.8941962999999999,0.6950128000000001,MG_Hybrid_LowLands2025,0.6950128000000001,0.1223,0.0,0,Grid2025,0.1223,228338.4,1,363.0496,Grid2025,24.645891,,,,Other technologies,False
5403,-1,Bolivia,1,1,5404,414.2141,-7035.8438,-2068.016,-63.20405600000001,-18.374916,2,1,1,1.8195145000000001,526,0.5020619000000001,14,0,0,1934,1,7.521763000000001,652,35.95175,258330,59.04,35.874,0.075,0.023,36.149,0,0.2102996,0,0.7190000000000001,1,117.46581,10.659788,60.322834,221.18372000000002,583.1207,824.41205,113.52803,0,0,3.9377842000000003,0.0,0,0,0.7190000000000001,1,0,1,Grid2012,2012,5,1,5,4,5,4.05,1.1236313999999998,0.24018317,396.17102,476.662,452.8289,396.17102,0.075,284.84695,483.26342999999997,0.0,0.023,476.662,191.81502,3.4190940000000003,3,32344.78,74484.98,LowLands,True,1.0089867000000001,0.9144267,0.70566666,MG_Hybrid_LowLands2025,0.70566666,0.1223,0.0,0,Grid2025,0.1223,65228.777,1,340.06085,Grid2025,9.2232065,,,,Other technologies,False
5404,-1,Bolivia,1,1,5405,1133.6385,-7084.2593,-1973.0199,-63.638985,-17.558222,3,1,1,0.9781458000000001,361,0.9888744,9,0,0,1801,1,5.2731133,219,25.131197,5484300,8.977,8.991,0.11,0.11,15.249,0,0.31461,0,0.872,1,156.84482,10.659788,60.322834,221.18372000000002,583.1207,824.41205,151.87885,0,0,1.4388056999999999,3.5271614000000002,0,0,0.872,1,0,1,Grid2012,2012,5,1,5,5,5,4.2,1.1418033,0.09266814,1084.2576,1304.5486,1239.3212,1084.2576,0.11,945.4726,468.75699999999995,0.0,0.11,1304.5486,359.07602,3.4190940000000003,3,57089.335999999996,196962.34,LowLands,True,1.01348,1.0349795,0.5844486,MG_Hybrid_LowLands2025,0.5844486,0.1223,0.0,0,Grid2025,0.1223,74390.84,1,207.17297,Grid2025,15.0505705,,,,Other technologies,False
5413,-1,Bolivia,1,1,5414,239.80817000000002,-7050.4497,-1933.7233,-63.335269999999994,-17.219279999999998,0,0,1,0.0,274,0.2008291,14,0,0,1850,1,5.117482,577,4.3713512,132739,11.937999999999999,10.958,4.63,0.293,14.117,0,8.247558,0,0.19699999999999998,1,240.77518999999998,10.659788,60.322834,221.18372000000002,583.1207,824.41205,233.97356000000002,0,0,6.801627000000001,0.0,0,0,0.19699999999999998,1,0,1,Grid2012,2012,4,1,5,5,5,4.05,1.1236313999999998,0.08385722,229.36217000000002,275.9622,262.1641,229.36217000000002,4.63,45.18435,466.2698,0.0,0.293,275.9622,230.77785,3.4190940000000003,3,38108.934,44793.496,LowLands,True,1.0,0.93682766,0.8405535,MG_Hybrid_LowLands2025,0.8405535,0.1223,0.0,0,Grid2025,0.1223,111270.74,1,482.15518,Grid2025,10.649534,,,,Other technologies,False
5416,-1,Bolivia,1,1,5417,185.3063,-7029.853,-2228.9377,-63.150240000000004,-19.749416,4,0,1,0.0,754,0.8095173999999999,4,0,0,1816,1,4.861114,353,33.4678,3710310,220.07,138.079,0.61,0.601,138.11,0,1.4237598,0,0.098,4,115.32571999999999,10.659788,60.322834,221.18372000000002,583.1207,824.41205,115.32571999999999,0,0,0.0,0.0,0,0,0.098,0,1,1,MG_Diesel2012,2012,5,1,4,4,5,3.85,1.10274,0.07010133,177.2344,213.24352000000002,202.58133999999998,177.2344,0.61,17.36897,500.537,0.601,0.601,213.24352000000002,195.87454,3.4190940000000003,3,32945.344,35514.906,LowLands,True,1.0179733,0.9738443000000001,0.935423,MG_Hybrid_LowLands2025,0.935423,0.5767745,0.6627468000000001,1,Grid2025,0.5767745,112490.18,1,574.29706,Grid2025,9.39446,,,,Other technologies,False
5422,-1,Bolivia,1,1,5423,305.2104,-7109.576,-1870.4058,-63.866409999999995,-16.671833,9,0,1,0.0,224,0.8578816999999999,9,0,0,1835,1,4.148299,182,25.78262,7260830,77.773,77.97,20.737,0.027999999999999997,85.87899999999999,0,25.522066,0,0.369,2,108.98483999999999,10.659788,60.322834,221.18372000000002,583.1207,824.41205,103.64071,0,0,5.3441358,0.0,0,0,0.369,0,1,1,SA_Diesel2012,2012,2,1,5,5,5,3.75,1.0935532,0.03771539,291.9155,351.2246,333.6634,291.9155,20.737,107.71681000000001,459.7816,0.027999999999999997,0.027999999999999997,351.2246,243.5078,3.4190940000000003,3,39992.2,55927.8,LowLands,False,1.04044,0.94448566,0.7812315,MG_Hybrid_LowLands2025,0.7812315,0.47627303,0.030619489,1,Grid2025,0.47627303,110304.5,1,452.98138,Grid2025,11.175813,,,,Other technologies,False
5429,-1,Bolivia,1,1,5430,1239.0088,-6968.3315,-1910.3491,-62.597588,-17.017372,2,1,1,2.6308903999999997,256,0.5020619000000001,10,0,0,1894,1,5.2193727,207,28.958596999999997,4160980,75.16,72.554,0.006,0.002,72.938,0,2.9705565,0,0.8590000000000001,4,82.71701,10.659788,60.322834,221.18372000000002,583.1207,824.41205,78.17336999999999,0,0,1.3164439,3.2271976,0,0,0.8590000000000001,0,1,1,MG_Diesel2012,2012,5,1,5,5,5,4.2,1.1418033,0.08958888,1185.0378,1425.8047,1354.5145,1185.0378,0.006,1017.9476,471.4226,0.002,0.002,1425.8047,407.85715,3.4190940000000003,3,64306.008,214900.94,LowLands,True,1.0089867000000001,0.9659343,0.5698291999999999,MG_Hybrid_LowLands2025,0.5698291999999999,0.2538045,0.0022836064000000002,1,Grid2025,0.2538045,83049.42,1,203.6238,Grid2025,16.639167999999998,,,,Other technologies,False
5435,-1,Bolivia,1,1,5436,283.40963999999997,-7088.533,-1902.9419,-63.67738000000001,-16.953344,2,0,1,0.0,247,2.7017512000000004,9,0,0,1827,1,4.812218700000001,554,29.791283,136115,52.757,50.602,11.134,0.027999999999999997,51.498000000000005,0,0.5584395999999999,0,0.256,2,123.50458,10.659788,60.322834,221.18372000000002,583.1207,824.41205,103.64071,0,0,5.755223,14.108645000000001,0,0,0.256,0,1,1,SA_Diesel2012,2012,5,1,5,5,5,4.2,1.1418033,0.067593455,271.0644,326.13715,309.8303,271.0644,11.134,69.39248,463.5364,0.027999999999999997,0.027999999999999997,326.13715,256.74466,3.4190940000000003,3,41950.457,52216.367,LowLands,False,1.0089867000000001,0.9300209,0.74099517,MG_Hybrid_LowLands2025,0.74099517,0.44868734,0.03197049,1,Grid2025,0.44868734,107865.93,1,420.1292,Grid2025,11.493184,,,,Other technologies,False
5438,-1,Bolivia,1,1,5439,290.67657,-6961.7437,-2188.181,-62.53840600000001,-19.402391,5,0,1,0.0,404,0.0,14,0,0,1849,1,6.1217666,683,20.8223,171588,194.933,161.05700000000002,70.953,2.727,173.632,0,3.4463286,0,0.513,3,120.93706499999999,10.659788,60.322834,221.18372000000002,583.1207,824.41205,115.32571999999999,0,0,5.611342400000001,0.0,0,0,0.513,0,1,1,SA_PV2012,2012,5,1,5,5,5,4.2,1.1418033,0.14541373,278.01474,334.49962999999997,317.77466,278.01474,70.953,142.62157,487.63912999999997,2.727,2.727,334.49962999999997,191.87807,3.4190940000000003,3,32354.107000000004,53453.51,LowLands,False,1.0224666999999998,0.95646363,0.8584521,MG_Hybrid_LowLands2025,0.8584521,0.6836051,3.1136972999999997,1,Grid2025,0.6836051,132704.84,1,691.6103,Grid2025,9.225866,,,,0.2 USD/l,False
5443,-1,Bolivia,1,1,5444,159.8721,-7184.925,-1870.4658,-64.54328000000001,-16.672352,27,0,1,0.0,206,0.30124209999999996,2,0,0,1783,1,3.0106156000000004,179,4.0013312999999995,1822880,55.521,55.521,33.446999999999996,33.436,61.068999999999996,0,35.29963,0,0.0,0,130.60612,10.659788,60.322834,221.18372000000002,583.1207,824.41205,130.60612,0,0,0.0,0.0,0,0,0.0,0,0,0,Non,2012,2,1,4,5,5,3.55,1.0773641999999999,0.00717109,152.90811000000002,183.97481000000002,174.77606,152.90811000000002,33.446999999999996,0.0,446.78955,0.0,33.436,183.97481000000002,183.97481000000002,3.4190940000000003,3,31184.897999999997,31184.897999999997,LowLands,True,1.12132,0.9918683,0.8004276,MG_Hybrid_LowLands2025,0.8004276,99.0,0.0,0,MG_Hybrid_LowLands2025,0.8004276,174461.95,1,948.29266,MG_Hybrid_LowLands2025,16.542656,5.2221265,5.488752,5.831778,1 USD/l,False
5444,-1,Bolivia,1,1,5445,737.5918,-7002.9927,-2224.45,-62.90895,-19.71124,10,0,1,0.0,566,0.284014,12,0,0,1829,0,5.437336,683,43.492687,171588,218.352,162.07399999999998,22.64,14.839,162.09799999999998,0,15.955162,0,0.502,2,115.32571999999999,10.659788,60.322834,221.18372000000002,583.1207,824.41205,115.32571999999999,0,0,0.0,0.0,0,0,0.502,0,1,1,SA_Diesel2012,2012,3,1,3,4,5,3.35,1.063706,0.102303304,705.46246,848.79285,806.3532,705.46246,22.64,354.14215,496.46322999999995,17.69245,14.839,848.79285,494.6507,3.4190940000000003,3,77146.22,129537.93,LowLands,False,1.0449333,0.87739265,0.67839974,MG_Hybrid_LowLands2025,0.67839974,0.6177498,9.738707000000002,2,Grid2025,0.6177498,280238.06,1,566.5373,Grid2025,19.961573,,,,0.6 USD/l,False
5447,-1,Bolivia,1,1,5448,1057.3359,-6880.6875,-1881.5493,-61.810269999999996,-16.768297,8,1,1,0.5563505,395,2.5147755000000003,9,0,0,1849,1,4.534429,543,10.082631,168490,144.119,143.717,0.002,0.002,143.83100000000002,0,0.2450752,0,0.914,4,129.63853,10.659788,60.322834,221.18372000000002,583.1207,824.41205,124.31419,0,0,1.5426371,3.7816989999999997,0,0,0.914,0,1,1,MG_Diesel2012,2012,5,1,5,5,5,4.2,1.1418033,0.05411041,1011.2787,1216.7424,1155.9053,1011.2787,0.002,924.3087,467.9162,0.002,0.002,1216.7424,292.43375,3.4190940000000003,3,47230.29,183972.31,LowLands,True,1.0359466,1.0274982,0.60665756,MG_Hybrid_LowLands2025,0.60665756,0.28345397,0.0022836064000000002,1,Grid2025,0.28345397,70813.805,1,242.15332,Grid2025,12.690862,,,,Other technologies,False
5450,-1,Bolivia,1,1,5451,218.00742000000002,-7169.4834,-1874.1804,-64.40456400000001,-16.704512,39,0,1,0.0,222,1.2699519,2,0,0,1787,1,3.1980689,180,8.032668,2515530,58.254,58.254,45.77,43.992,58.678999999999995,0,44.855064,0,0.0,0,130.60612,10.659788,60.322834,221.18372000000002,583.1207,824.41205,130.60612,0,0,0.0,0.0,0,0,0.0,0,0,0,Non,2012,2,1,4,5,5,3.55,1.0773641999999999,0.010343135,208.51106000000001,250.87472999999997,238.331,208.51106000000001,45.77,0.0,446.7545,0.0,43.992,250.87472999999997,250.87472999999997,3.4190940000000003,3,41082.06,41082.06,LowLands,True,1.17524,0.9508384,0.7563333999999999,MG_Hybrid_LowLands2025,0.7563333999999999,99.0,0.0,0,MG_Hybrid_LowLands2025,0.7563333999999999,214614.4,1,855.4645,MG_Hybrid_LowLands2025,22.659847,8.255756,6.927319000000001,7.476773,1 USD/l,False
5452,-1,Bolivia,1,1,5453,210.74051,-6962.146,-2184.8745,-62.542019999999994,-19.374205,5,0,1,0.0,404,0.7842169,14,0,0,1847,1,5.5997806,683,24.121014000000002,171588,191.71,157.744,72.01100000000001,2.679,170.484,0,3.1717887000000005,0,0.24100000000000002,3,123.065506,10.659788,60.322834,221.18372000000002,583.1207,824.41205,115.32571999999999,0,0,7.739783,0.0,0,0,0.24100000000000002,0,1,1,SA_PV2012,2012,5,1,5,5,5,4.2,1.1418033,0.1121413,201.5607,242.51224,230.38662999999997,201.5607,72.01100000000001,48.576126,487.4777,2.679,2.679,242.51224,193.93611,3.4190940000000003,3,32658.572,39844.914,LowLands,False,1.0224666999999998,0.9574993,0.7959002,MG_Hybrid_LowLands2025,0.7959002,0.62056047,3.0588908,1,Grid2025,0.62056047,120709.445,1,622.4186,Grid2025,9.312686,,,,0.2 USD/l,False
5511,-1,Bolivia,1,1,5512,3355.7021,-7518.701999999999,-1613.297,-67.54165,-14.433,5,1,1,3.727958,218,5.906869,14,0,0,1792,1,3.2891216,99,11.648942,6657560,99.708,0.672,0.052000000000000005,0.055,2.528,0,1.0771761,2,0.961,1,369.53336,10.659788,60.322834,221.18372000000002,583.1207,824.41205,361.53308,0,0,6.466831,1.5334444,0,0,0.961,1,0,1,Grid2012,2012,5,3,5,5,5,4.6,1.2032756000000002,0.012142535,3209.5283,3861.6155,3668.5347,3209.5283,0.052000000000000005,3084.357,429.26345999999995,0.0,0.055,3861.6155,777.2587,3.8418381,4,106302.33,512391.66,LowLands,True,1.0224666999999998,1.0023528,0.49874288,MG_Hybrid_LowLands2025,0.49874288,0.1223,0.0,0,Grid2025,0.1223,128525.91,1,165.35793999999999,Grid2025,27.005606,,,,Other technologies,False
5536,-1,Bolivia,1,1,5537,4690.809,-6787.1475,-1873.6414,-60.969981999999995,-16.699846,5,1,1,4.6001616,493,1.2214156,13,0,0,1879,1,5.1473927,550,49.21785,469118,223.85299999999998,223.511,0.009000000000000001,0.003,223.572,0,1.0299677,2,0.941,4,315.7725,10.659788,60.322834,221.18372000000002,583.1207,824.41205,278.776,0,0,4.626229299999999,32.370274,0,0,0.941,0,1,1,MG_Diesel2012,2012,5,1,3,5,5,3.8,1.098049,0.08552497,4486.4785,5398.0063,5128.1064,4486.4785,0.009000000000000001,4221.7764,463.13724,0.003,0.003,5398.0063,1176.2302,3.8418381,4,158831.3,714674.4,LowLands,True,1.0224666999999998,0.9388723,0.47102752,MG_Hybrid_LowLands2025,0.47102752,0.23020431,0.0032941470000000003,1,Grid2025,0.23020431,178486.75,1,151.74473999999998,Grid2025,39.6298,,,,Other technologies,False
5537,-1,Bolivia,1,1,5538,1060.9695,-6966.2783,-1881.5426,-62.57914399999999,-16.768238,5,1,1,1.9703658,240,1.1708665,13,0,0,1889,1,4.877411,530,24.217957000000002,358274,101.15,83.75,0.026000000000000002,0.019,84.164,0,0.2612493,0,0.8220000000000001,4,83.47946999999999,10.659788,60.322834,221.18372000000002,583.1207,824.41205,78.17336999999999,0,0,1.5373541000000002,3.7687477999999994,0,0,0.8220000000000001,0,1,1,MG_Diesel2012,2012,5,1,3,5,5,3.8,1.098049,0.07094574,1014.75385,1220.9237,1159.8774,1014.75385,0.026000000000000002,834.1277,468.98843,0.019,0.019,1220.9237,386.79602,3.4190940000000003,3,61190.227,184590.89,LowLands,True,1.0224666999999998,0.98676443,0.5887008,MG_Hybrid_LowLands2025,0.5887008,0.28977025,0.020862931,1,Grid2025,0.28977025,93696.27,1,242.23692000000003,Grid2025,16.131695,,,,Other technologies,False
5542,-1,Bolivia,1,1,5543,1489.7174,-7081.637,-2481.0679,-63.61543,-21.878832,0,1,1,10.479496000000001,610,0.9092198,12,0,0,1762,0,4.1546464,394,69.66573000000001,6318050,132.398,0.504,0.07,0.07,11.64,0,0.9023293,0,0.956,1,226.96637,10.659788,60.322834,221.18372000000002,583.1207,824.41205,223.1874,0,0,1.0948961000000001,2.684084,0,0,0.956,1,0,1,Grid2012,2012,5,1,3,4,5,3.65,1.0851148000000002,0.03796142,1424.8256,1714.3107,1628.5951,1424.8256,0.07,1362.1333,519.5516,0.0,0.07,1714.3107,352.17737,3.4190940000000003,3,56068.75,257582.45,LowLands,True,1.0,1.0578877,0.5325063,MG_Hybrid_LowLands2025,0.5325063,0.1223,0.0,0,Grid2025,0.1223,76749.78,1,217.92934,Grid2025,14.781510999999998,,,,Other technologies,False
5555,-1,Bolivia,1,1,5556,236.1747,-7292.281,-1672.069,-65.507675,-14.946918499999999,1,0,1,0.0,168,0.8980651,2,0,0,1881,1,3.3093352,462,58.510493999999994,494355,3.4930000000000003,3.4930000000000003,57.401,0.013000000000000001,15.002,0,3.3031895,0,0.33799999999999997,1,133.76928999999998,10.659788,60.322834,221.18372000000002,583.1207,824.41205,109.93263999999999,0,0,6.9062676,16.930374,0,0,0.33799999999999997,1,0,1,Grid2012,2012,5,1,4,5,5,4.0,1.1180711,0.01256537,225.887,271.78094,258.1919,225.887,57.401,76.3498,428.3333,0.0,0.013000000000000001,271.78094,195.43115,3.4190940000000003,3,32879.75,44174.92,LowLands,True,1.0044934,0.94019204,0.8190311,MG_Hybrid_LowLands2025,0.8190311,0.1223,0.0,0,Grid2025,0.1223,89483.19,1,457.87575999999996,Grid2025,9.375755,,,,Other technologies,False
5588,-1,Bolivia,1,1,5589,1090.0371,-7273.375,-1909.9973,-65.33784,-17.014332,2,0,1,0.0,397,11.657289,2,0,0,1658,1,2.5766845000000003,193,10.001942,8108790,1.645,1.645,2.191,2.191,11.802999999999999,0,1.6825699,0,0.643,1,127.60996999999999,10.659788,60.322834,221.18372000000002,583.1207,824.41205,127.60996999999999,0,0,0.0,0.0,0,0,0.643,1,0,1,Grid2012,2012,5,1,4,5,4,3.7,1.0892444,0.002375614,1042.5553,1254.3737,1191.6549,1042.5553,2.191,670.3631,453.3754,0.0,1.645,1254.3737,584.0105599999999,3.4190940000000003,3,90366.1,189539.47,LowLands,True,1.0089867000000001,0.9502858000000001,0.5651703,MG_Hybrid_LowLands2025,0.5651703,0.1223,0.0,0,Grid2025,0.1223,142265.02,1,243.60007000000002,Grid2025,22.957082999999997,,,,Other technologies,False
5589,-1,Bolivia,1,1,5590,167.13902,-7232.420999999999,-1905.1215,-64.96994000000001,-16.972185,5,0,1,0.0,214,2.2216656,2,0,0,1716,1,2.2765162,194,47.66437,5196390,5.289,5.289,4.834,0.142,21.537,0,5.892108,0,0.13,3,120.7188,10.659788,60.322834,221.18372000000002,583.1207,824.41205,120.7188,0,0,0.0,0.0,0,0,0.13,0,1,1,SA_PV2012,2012,4,1,4,5,5,3.85,1.10274,0.0007931110000000001,159.85849,192.3373,182.72043,159.85849,4.834,20.781603,446.83554000000004,0.142,0.142,192.3373,171.5557,3.4190940000000003,3,29347.62,32422.045,LowLands,False,1.0224666999999998,1.0520658,0.80204487,MG_Hybrid_LowLands2025,0.80204487,0.5011448000000001,0.15658909,1,Grid2025,0.5011448000000001,86228.85,1,502.62894000000006,Grid2025,8.542902999999999,,,,Other technologies,False
